employee_id,department,level,location,hire_date,tenure_months,is_active,gender,age_group
EMP-04056,Operations,IC2,Seattle,2022-02-17,46.1,True,M,31-40
EMP-04057,Operations,IC2,Remote,2024-02-26,21.5,True,F,31-40
EMP-04058,Sales,IC1,Seattle,2024-08-09,16.0,True,F,31-40
EMP-04059,Sales,Manager,Remote,2022-06-25,41.8,True,F,51-60
EMP-04060,Customer Success,IC2,Austin,2023-09-18,26.8,True,F,41-50
EMP-04061,Engineering,IC1,Remote,2020-05-06,67.8,True,F,31-40
EMP-04062,Engineering,Manager,Seattle,2024-04-30,19.3,False,F,22-30
EMP-04063,Product,Manager,Seattle,2024-04-29,19.4,True,F,31-40
EMP-04064,Engineering,Manager,San Francisco,2020-01-01,72.0,True,F,22-30
EMP-04065,Product,Senior,San Francisco,2023-04-06,32.3,True,F,22-30
EMP-04066,Operations,Manager,San Francisco,2024-07-01,17.3,True,M,31-40
EMP-04067,Marketing,IC1,Remote,2020-01-19,71.4,True,F,22-30
EMP-04068,Sales,Senior,Remote,2023-09-17,26.9,True,F,51-60
EMP-04069,Customer Success,Senior,Austin,2021-08-06,52.6,True,F,22-30
EMP-04070,Engineering,IC1,Seattle,2021-03-31,56.9,True,M,31-40
EMP-04071,Engineering,IC1,Austin,2022-08-14,40.2,True,M,22-30
EMP-04072,Marketing,Manager,Austin,2023-02-06,34.3,False,M,41-50
EMP-04073,Marketing,IC1,San Francisco,2023-07-15,29.0,True,M,22-30
EMP-04074,Engineering,Senior,Remote,2021-03-20,57.2,True,M,31-40
EMP-04075,Sales,IC1,Seattle,2023-06-17,29.9,False,M,41-50
EMP-04076,Marketing,IC1,Seattle,2023-08-17,27.9,True,M,51-60
EMP-04077,HR,IC2,Seattle,2021-08-24,52.0,True,M,41-50
EMP-04078,Marketing,IC1,Austin,2020-04-12,68.6,True,F,22-30
EMP-04079,Product,Senior,New York,2022-09-14,39.1,True,F,22-30
EMP-04080,Engineering,IC2,San Francisco,2023-06-27,29.6,True,M,41-50
EMP-04081,Sales,IC1,Seattle,2024-01-16,22.8,False,F,22-30
EMP-04082,Engineering,IC1,Seattle,2021-06-03,54.7,True,M,31-40
EMP-04083,Customer Success,IC2,Seattle,2023-03-22,32.8,True,M,51-60
EMP-04084,Sales,IC1,San Francisco,2022-05-08,43.4,True,F,41-50
EMP-04085,Product,Senior,Seattle,2020-06-22,66.3,True,F,41-50
EMP-04086,Finance,IC2,Seattle,2023-09-28,26.5,False,F,51-60
EMP-04087,Sales,IC1,Remote,2024-08-20,15.6,True,M,41-50
EMP-04088,Product,IC2,New York,2022-10-01,38.6,True,F,41-50
EMP-04089,Operations,IC1,Austin,2021-03-06,57.7,True,M,31-40
EMP-04090,Operations,IC1,Seattle,2021-12-27,47.8,True,M,51-60
EMP-04091,HR,IC1,San Francisco,2024-09-08,15.0,True,M,31-40
EMP-04092,Engineering,Senior,San Francisco,2024-09-06,15.0,True,F,31-40
EMP-04093,Marketing,Manager,Seattle,2022-04-29,43.7,True,M,31-40
EMP-04094,Finance,Senior,Seattle,2024-08-08,16.0,False,M,22-30
EMP-04095,Engineering,IC1,Remote,2023-09-09,27.1,True,F,31-40
EMP-04096,Engineering,IC1,Remote,2022-09-16,39.1,True,M,31-40
EMP-04097,Operations,IC2,Seattle,2024-08-23,15.5,True,M,31-40
EMP-04098,Engineering,Senior,San Francisco,2021-09-30,50.8,True,M,31-40
EMP-04099,Finance,Manager,Remote,2021-02-23,58.1,True,M,31-40
EMP-04100,Sales,IC1,Seattle,2021-08-16,52.3,True,F,22-30
EMP-04101,Sales,IC1,New York,2021-04-29,55.9,True,F,31-40
EMP-04102,Engineering,Senior,Remote,2024-08-09,16.0,True,M,41-50
EMP-04103,Operations,Senior,Remote,2024-11-09,12.9,True,M,31-40
EMP-04104,Product,Senior,San Francisco,2021-02-15,58.3,True,F,31-40
EMP-04105,Sales,Senior,Seattle,2022-07-24,40.9,True,M,31-40
EMP-04106,HR,Manager,Seattle,2023-01-12,35.1,True,F,51-60
EMP-04107,HR,IC2,Remote,2023-02-10,34.2,True,M,41-50
EMP-04108,Customer Success,Manager,Remote,2024-10-26,13.4,True,M,22-30
EMP-04109,Sales,Manager,New York,2020-11-27,61.0,False,NB,51-60
EMP-04110,Product,Senior,Austin,2023-11-02,25.3,True,F,41-50
EMP-04111,Customer Success,IC1,Austin,2024-11-13,12.8,True,M,41-50
EMP-04112,Marketing,IC1,Austin,2021-10-16,50.2,True,M,31-40
EMP-04113,Product,IC2,Remote,2020-02-10,70.7,True,M,41-50
EMP-04114,Engineering,IC2,Austin,2024-11-28,12.3,True,M,31-40
EMP-04115,Operations,Senior,New York,2022-08-16,40.1,True,F,41-50
EMP-04116,Product,IC1,Seattle,2020-04-14,68.6,True,F,51-60
EMP-04117,HR,IC1,Austin,2020-07-20,65.3,True,M,51-60
EMP-04118,Sales,Senior,San Francisco,2021-03-25,57.1,True,M,31-40
EMP-04119,Engineering,IC1,Seattle,2023-07-13,29.1,True,F,51-60
EMP-04120,Marketing,IC1,Remote,2022-06-28,41.7,True,M,22-30
EMP-04121,Engineering,IC2,Austin,2020-07-28,65.1,True,F,22-30
EMP-04122,Sales,IC2,Remote,2021-07-16,53.3,True,F,31-40
EMP-04123,Sales,IC1,Seattle,2023-02-15,34.0,True,F,41-50
EMP-04124,Sales,Senior,New York,2021-12-13,48.3,True,F,22-30
EMP-04125,Finance,IC2,Seattle,2023-11-01,25.4,True,F,31-40
EMP-04126,Operations,Manager,Remote,2024-04-23,19.6,True,NB,22-30
EMP-04127,Finance,IC2,Seattle,2024-04-12,19.9,True,M,41-50
EMP-04128,Engineering,IC1,Austin,2022-02-09,46.4,True,F,51-60
EMP-04129,Engineering,IC1,Austin,2023-01-12,35.1,True,M,41-50
EMP-04130,Sales,IC1,San Francisco,2021-03-29,56.9,True,M,31-40
EMP-04131,Customer Success,IC2,Remote,2021-10-28,49.8,True,M,51-60
EMP-04132,Operations,IC1,Remote,2021-09-20,51.1,True,F,41-50
EMP-04133,Operations,IC2,Seattle,2024-03-17,20.8,True,M,41-50
EMP-04134,Product,IC2,Seattle,2024-06-16,17.8,True,F,41-50
EMP-04135,Sales,IC1,Seattle,2024-08-28,15.3,True,F,51-60
EMP-04136,Sales,IC1,Seattle,2021-01-21,59.2,True,M,41-50
EMP-04137,Engineering,Senior,Remote,2023-10-05,26.3,True,F,31-40
EMP-04138,Engineering,Manager,Remote,2020-10-22,62.2,True,F,31-40
EMP-04139,Customer Success,IC1,Seattle,2020-09-14,63.5,True,F,41-50
EMP-04140,Engineering,IC1,San Francisco,2023-01-09,35.2,True,M,31-40
EMP-04141,Engineering,Manager,New York,2020-09-24,63.1,True,F,41-50
EMP-04142,Engineering,IC1,Seattle,2021-02-22,58.1,True,F,31-40
EMP-04143,Customer Success,Manager,San Francisco,2020-08-22,64.2,True,M,31-40
EMP-04144,Marketing,IC1,San Francisco,2023-08-27,27.6,True,M,31-40
EMP-04145,HR,Senior,New York,2022-09-12,39.2,True,M,41-50
EMP-04146,Operations,IC1,Austin,2023-10-12,26.0,True,F,41-50
EMP-04147,Product,Manager,Austin,2023-05-21,30.8,True,M,22-30
EMP-04148,Marketing,IC1,Seattle,2021-07-27,52.9,True,M,22-30
EMP-04149,Engineering,Senior,Remote,2020-02-18,70.4,True,F,22-30
EMP-04150,Engineering,IC1,Austin,2023-02-24,33.7,False,M,22-30
EMP-04151,Operations,IC1,Remote,2020-08-10,64.6,True,F,22-30
EMP-04152,Finance,Senior,San Francisco,2022-07-09,41.4,True,M,41-50
EMP-04153,Product,IC2,Remote,2023-07-26,28.6,True,M,51-60
EMP-04154,Product,Manager,Remote,2023-12-02,24.3,True,M,31-40
EMP-04155,Sales,IC2,San Francisco,2024-03-08,21.1,True,F,31-40
EMP-04156,Engineering,Senior,San Francisco,2023-08-10,28.1,True,F,41-50
EMP-04157,Engineering,IC2,Remote,2020-10-03,62.8,True,F,51-60
EMP-04158,Engineering,Manager,Austin,2024-01-01,23.3,True,F,51-60
EMP-04159,Product,Manager,Remote,2023-02-04,34.4,True,M,22-30
EMP-04160,Operations,IC1,Austin,2024-08-08,16.0,True,M,22-30
EMP-04161,Product,Senior,New York,2021-02-23,58.1,True,M,22-30
EMP-04162,Engineering,Senior,Seattle,2021-09-02,51.7,False,F,41-50
EMP-04163,Sales,IC1,Seattle,2023-12-23,23.6,True,F,41-50
EMP-04164,Operations,IC2,Remote,2021-01-09,59.6,True,M,31-40
EMP-04165,Engineering,IC1,San Francisco,2020-03-13,69.6,True,F,51-60
EMP-04166,Engineering,Senior,Seattle,2024-07-15,16.8,True,NB,31-40
EMP-04167,Product,IC1,Austin,2022-11-19,36.9,True,M,51-60
EMP-04168,Finance,IC1,Austin,2023-04-26,31.7,True,F,22-30
EMP-04169,Marketing,IC2,Seattle,2023-10-19,25.8,True,M,22-30
EMP-04170,Operations,IC2,Seattle,2024-01-14,22.9,True,F,31-40
EMP-04171,Customer Success,Senior,San Francisco,2020-07-13,65.6,True,M,22-30
EMP-04172,Finance,Manager,Seattle,2023-03-25,32.7,True,M,41-50
EMP-04173,Marketing,IC2,Austin,2023-04-10,32.2,True,M,22-30
EMP-04174,Sales,IC1,San Francisco,2022-04-26,43.8,False,NB,41-50
EMP-04175,Engineering,Senior,Remote,2022-11-30,36.6,True,F,22-30
EMP-04176,Customer Success,IC2,Remote,2022-12-22,35.8,True,M,31-40
EMP-04177,Product,IC2,Austin,2020-01-23,71.3,True,NB,41-50
EMP-04178,Engineering,IC1,San Francisco,2020-12-25,60.1,True,F,51-60
EMP-04179,HR,IC2,New York,2023-01-03,35.4,False,F,31-40
EMP-04180,Product,IC1,San Francisco,2021-07-13,53.4,True,M,51-60
EMP-04181,Marketing,Senior,San Francisco,2021-11-02,49.7,True,M,41-50
EMP-04182,Marketing,IC2,Remote,2023-02-15,34.0,True,F,31-40
EMP-04183,Sales,Senior,San Francisco,2024-06-23,17.5,True,M,41-50
EMP-04184,Operations,IC2,Remote,2023-11-04,25.3,True,M,31-40
EMP-04185,Product,IC1,Seattle,2021-11-09,49.4,True,M,31-40
EMP-04186,Sales,Senior,Seattle,2023-08-06,28.3,True,M,41-50
EMP-04187,Sales,IC2,Remote,2021-03-15,57.4,True,M,31-40
EMP-04188,HR,IC1,New York,2024-08-18,15.7,True,NB,22-30
EMP-04189,Finance,IC2,New York,2022-07-21,41.0,True,M,22-30
EMP-04190,Product,IC2,New York,2020-01-07,71.8,True,M,41-50
EMP-04191,Marketing,Senior,Seattle,2023-05-04,31.4,True,F,41-50
EMP-04192,Engineering,IC2,Austin,2021-02-24,58.0,True,F,31-40
EMP-04193,Customer Success,Senior,Seattle,2024-05-10,19.0,True,F,51-60
EMP-04194,Product,IC1,New York,2022-04-12,44.3,True,F,31-40
EMP-04195,HR,IC2,New York,2023-05-01,31.5,True,M,41-50
EMP-04196,Engineering,Manager,Remote,2021-07-12,53.4,True,M,51-60
EMP-04197,Engineering,Senior,New York,2023-03-17,33.0,True,F,41-50
EMP-04198,Sales,IC1,Seattle,2024-08-19,15.6,False,F,31-40
EMP-04199,Operations,IC1,New York,2023-05-10,31.2,True,F,41-50
EMP-04200,Sales,IC1,Seattle,2024-01-07,23.1,True,M,31-40
EMP-04201,Customer Success,Senior,Seattle,2022-07-02,41.6,True,M,41-50
EMP-04202,Sales,Senior,Seattle,2023-12-13,24.0,True,M,31-40
EMP-04203,Sales,Senior,New York,2023-12-21,23.7,True,F,31-40
EMP-04204,Engineering,IC2,Seattle,2022-10-03,38.5,True,M,22-30
EMP-04205,Operations,Senior,San Francisco,2024-02-11,22.0,True,M,22-30
EMP-04206,Engineering,IC2,Remote,2024-02-07,22.1,True,M,31-40
EMP-04207,Operations,IC1,Austin,2020-05-05,67.9,True,M,51-60
EMP-04208,Operations,IC2,Seattle,2021-01-29,58.9,True,M,22-30
EMP-04209,Customer Success,Manager,Seattle,2022-03-27,44.8,True,M,22-30
EMP-04210,Sales,Senior,Austin,2022-05-30,42.7,True,F,31-40
EMP-04211,HR,IC2,Remote,2021-07-29,52.9,True,M,41-50
EMP-04212,Finance,IC2,Seattle,2020-11-20,61.2,True,F,22-30
EMP-04213,Engineering,Manager,Remote,2023-11-16,24.9,True,M,22-30
EMP-04214,Marketing,IC2,New York,2022-07-18,41.1,True,M,31-40
EMP-04215,Engineering,IC1,New York,2024-09-07,15.0,True,F,41-50
EMP-04216,Sales,Manager,Remote,2024-07-09,17.0,True,M,22-30
EMP-04217,Engineering,Senior,Austin,2024-01-03,23.3,True,F,31-40
EMP-04218,Engineering,IC1,Remote,2023-05-12,31.1,True,F,41-50
EMP-04219,Product,IC2,San Francisco,2024-02-18,21.7,True,F,22-30
EMP-04220,Sales,IC2,New York,2022-04-12,44.3,True,M,22-30
EMP-04221,Marketing,IC1,New York,2022-11-20,36.9,True,M,31-40
EMP-04222,Engineering,Manager,San Francisco,2023-11-12,25.0,False,F,51-60
EMP-04223,Sales,IC2,New York,2024-07-06,17.1,True,M,31-40
EMP-04224,Engineering,Senior,Seattle,2023-12-28,23.5,True,M,31-40
EMP-04225,Marketing,IC1,Seattle,2022-04-16,44.2,True,F,31-40
EMP-04226,Marketing,IC2,San Francisco,2022-07-14,41.2,True,M,51-60
EMP-04227,Marketing,IC1,Austin,2023-10-31,25.4,True,M,22-30
EMP-04228,Finance,Senior,Remote,2023-09-29,26.5,True,F,31-40
EMP-04229,Product,IC2,San Francisco,2021-03-18,57.3,True,NB,41-50
EMP-04230,Finance,IC2,New York,2024-05-21,18.6,True,F,51-60
EMP-04231,Sales,IC1,Seattle,2020-03-15,69.6,True,M,41-50
EMP-04232,Sales,IC1,Remote,2021-07-10,53.5,True,M,31-40
EMP-04233,Marketing,IC1,New York,2024-11-30,12.2,True,M,31-40
EMP-04234,Engineering,IC1,Austin,2024-08-16,15.7,True,M,31-40
EMP-04235,HR,IC2,Austin,2023-03-24,32.8,True,F,41-50
EMP-04236,Marketing,IC2,Seattle,2023-12-24,23.6,True,M,41-50
EMP-04237,Product,IC2,New York,2020-12-28,60.0,True,M,41-50
EMP-04238,Engineering,IC2,Remote,2021-03-23,57.1,True,F,31-40
EMP-04239,Engineering,IC1,Seattle,2023-06-11,30.1,True,F,41-50
EMP-04240,Customer Success,IC1,Austin,2024-05-05,19.2,True,F,51-60
EMP-04241,HR,IC1,Remote,2020-09-18,63.3,True,F,51-60
EMP-04242,Engineering,Senior,San Francisco,2020-05-04,67.9,True,F,41-50
EMP-04243,Product,IC2,Remote,2022-06-29,41.7,True,M,41-50
EMP-04244,Marketing,IC1,Remote,2020-09-01,63.9,True,M,31-40
EMP-04245,Operations,IC1,Austin,2021-06-25,54.0,True,M,22-30
EMP-04246,Engineering,Senior,Seattle,2021-04-29,55.9,True,M,22-30
EMP-04247,Engineering,Senior,San Francisco,2020-05-01,68.0,True,F,31-40
EMP-04248,Operations,Senior,Seattle,2020-05-04,67.9,True,M,22-30
EMP-04249,Engineering,IC2,Remote,2024-04-21,19.6,False,M,31-40
EMP-04250,Engineering,IC1,Remote,2020-06-18,66.4,True,M,41-50
EMP-04251,Customer Success,Manager,New York,2020-05-03,67.9,True,M,31-40
EMP-04252,Marketing,Senior,San Francisco,2022-11-24,36.8,True,F,22-30
EMP-04253,Product,IC1,Seattle,2023-01-15,35.0,False,F,22-30
EMP-04254,Engineering,Senior,Austin,2021-10-07,50.5,True,F,22-30
EMP-04255,Engineering,Senior,Austin,2024-09-27,14.3,False,M,22-30
EMP-04256,Engineering,IC1,Remote,2022-02-24,45.9,True,F,51-60
EMP-04257,Operations,IC2,Austin,2020-07-19,65.4,True,F,31-40
EMP-04258,Sales,IC1,Remote,2021-01-03,59.8,True,F,31-40
EMP-04259,HR,IC1,Austin,2022-03-07,45.5,True,F,22-30
EMP-04260,Operations,Senior,New York,2020-03-17,69.5,True,NB,41-50
EMP-04261,Sales,IC1,San Francisco,2020-02-28,70.1,True,NB,41-50
EMP-04262,Engineering,Senior,Remote,2021-03-06,57.7,True,F,22-30
EMP-04263,Sales,Manager,Austin,2021-09-29,50.8,True,F,51-60
EMP-04264,Operations,IC1,San Francisco,2024-03-03,21.3,True,M,41-50
EMP-04265,Operations,IC2,Seattle,2020-04-18,68.4,True,F,22-30
EMP-04266,Engineering,Senior,Seattle,2024-10-25,13.4,True,F,31-40
EMP-04267,HR,Senior,New York,2022-10-04,38.5,True,F,31-40
EMP-04268,Marketing,Senior,Seattle,2023-07-25,28.7,True,F,31-40
EMP-04269,Operations,IC1,Seattle,2020-03-08,69.8,True,M,41-50
EMP-04270,Engineering,IC2,New York,2022-12-28,35.6,False,M,22-30
EMP-04271,Sales,IC2,Seattle,2023-04-03,32.4,True,M,31-40
EMP-04272,Operations,Manager,Remote,2024-02-21,21.6,True,F,31-40
EMP-04273,Sales,IC1,San Francisco,2020-10-31,61.9,True,M,31-40
EMP-04274,Sales,Manager,New York,2021-11-04,49.6,True,M,51-60
EMP-04275,Engineering,IC1,Seattle,2020-12-30,59.9,True,F,22-30
EMP-04276,Product,Manager,San Francisco,2022-03-31,44.7,True,F,22-30
EMP-04277,Product,Senior,San Francisco,2023-11-03,25.3,True,F,41-50
EMP-04278,Customer Success,IC2,Remote,2020-12-08,60.6,True,F,22-30
EMP-04279,Product,IC2,Austin,2022-08-04,40.5,True,F,22-30
EMP-04280,Sales,IC1,Seattle,2022-06-17,42.1,False,F,31-40
EMP-04281,HR,IC1,New York,2024-04-26,19.5,True,F,22-30
EMP-04282,Engineering,IC1,Seattle,2023-10-09,26.1,True,M,31-40
EMP-04283,Sales,IC1,Remote,2023-12-10,24.1,True,M,31-40
EMP-04284,Finance,IC1,Remote,2023-02-06,34.3,True,F,22-30
EMP-04285,Operations,Senior,New York,2024-05-05,19.2,True,F,31-40
EMP-04286,Marketing,IC2,Austin,2022-01-31,46.7,True,F,22-30
EMP-04287,HR,IC1,Remote,2024-02-29,21.4,True,M,51-60
EMP-04288,Engineering,Senior,Austin,2020-12-06,60.7,True,M,31-40
EMP-04289,Customer Success,IC2,Austin,2022-07-30,40.7,True,F,41-50
EMP-04290,Engineering,Manager,Remote,2021-01-17,59.3,True,M,41-50
EMP-04291,Finance,Senior,New York,2022-09-30,38.6,True,M,31-40
EMP-04292,Product,IC1,New York,2024-04-05,20.2,True,M,41-50
EMP-04293,Customer Success,IC2,Remote,2020-10-26,62.1,True,F,41-50
EMP-04294,HR,IC2,Austin,2020-05-18,67.4,True,F,22-30
EMP-04295,Finance,IC1,Austin,2020-12-24,60.1,True,F,51-60
EMP-04296,Engineering,IC1,Seattle,2022-04-15,44.2,True,F,22-30
EMP-04297,Sales,IC1,San Francisco,2024-03-02,21.3,True,F,22-30
EMP-04298,Marketing,IC1,Seattle,2023-11-09,25.1,True,F,41-50
EMP-04299,Finance,IC2,New York,2024-06-15,17.8,True,F,22-30
EMP-04300,Engineering,IC2,San Francisco,2023-07-27,28.6,True,M,41-50
EMP-04301,Customer Success,IC1,Remote,2024-07-18,16.7,True,M,51-60
EMP-04302,Operations,Senior,New York,2021-04-27,56.0,True,F,51-60
EMP-04303,Product,IC2,Austin,2022-06-27,41.8,True,M,31-40
EMP-04304,Operations,IC1,San Francisco,2023-02-08,34.2,True,F,51-60
EMP-04305,Sales,IC1,Remote,2022-05-15,43.2,True,F,31-40
EMP-04306,Sales,IC1,New York,2020-05-18,67.4,True,F,22-30
EMP-04307,Product,IC2,Austin,2022-09-22,38.9,True,NB,31-40
EMP-04308,Marketing,IC1,Seattle,2021-03-10,57.6,True,M,41-50
EMP-04309,HR,IC2,New York,2021-05-23,55.1,True,M,31-40
EMP-04310,Sales,IC2,New York,2020-09-29,63.0,True,F,31-40
EMP-04311,Marketing,IC2,New York,2023-01-27,34.6,True,M,31-40
EMP-04312,HR,IC1,Remote,2024-11-22,12.5,True,M,31-40
EMP-04313,HR,IC1,Remote,2020-04-13,68.6,True,F,51-60
EMP-04314,Engineering,IC2,Remote,2023-05-22,30.8,True,NB,31-40
EMP-04315,Operations,Senior,Austin,2024-11-19,12.6,True,F,31-40
EMP-04316,Sales,Senior,Remote,2024-08-14,15.8,True,F,41-50
EMP-04317,Product,IC2,Remote,2022-01-31,46.7,True,M,31-40
EMP-04318,Engineering,IC2,Seattle,2022-02-25,45.8,True,F,41-50
EMP-04319,Sales,IC2,San Francisco,2020-06-13,66.6,True,M,22-30
EMP-04320,Operations,Senior,Seattle,2022-09-25,38.8,True,M,31-40
EMP-04321,Product,IC1,Seattle,2021-06-03,54.7,True,M,22-30
EMP-04322,Finance,Manager,Seattle,2023-07-31,28.5,False,F,22-30
EMP-04323,Engineering,Senior,Seattle,2021-05-31,54.8,True,F,41-50
EMP-04324,Sales,Senior,Austin,2021-10-18,50.2,True,F,31-40
EMP-04325,Customer Success,IC1,San Francisco,2021-09-04,51.6,True,F,51-60
EMP-04326,Finance,IC2,San Francisco,2020-06-12,66.6,False,M,31-40
EMP-04327,Engineering,IC2,Austin,2024-08-09,16.0,True,M,31-40
EMP-04328,Sales,IC1,Remote,2020-03-04,69.9,True,F,41-50
EMP-04329,Engineering,IC1,Remote,2023-01-19,34.9,True,NB,41-50
EMP-04330,Sales,Senior,New York,2023-02-14,34.0,True,F,41-50
EMP-04331,Finance,IC2,San Francisco,2020-09-23,63.2,True,M,41-50
EMP-04332,Finance,IC2,San Francisco,2024-09-04,15.1,True,F,22-30
EMP-04333,Engineering,IC1,Seattle,2024-05-01,19.3,True,M,41-50
EMP-04334,Customer Success,Senior,Seattle,2023-03-09,33.3,True,F,31-40
EMP-04335,Marketing,Senior,San Francisco,2020-09-02,63.9,True,M,31-40
EMP-04336,Product,IC2,Remote,2024-08-11,15.9,True,F,51-60
EMP-04337,Sales,IC2,Seattle,2024-11-16,12.7,True,M,31-40
EMP-04338,Marketing,IC2,Seattle,2021-01-29,58.9,True,F,41-50
EMP-04339,Marketing,IC2,Seattle,2024-02-19,21.7,True,M,31-40
EMP-04340,Sales,IC1,Austin,2021-04-20,56.2,True,M,22-30
EMP-04341,Sales,Manager,San Francisco,2024-03-20,20.7,True,F,31-40
EMP-04342,Engineering,IC2,San Francisco,2022-09-03,39.5,True,M,31-40
EMP-04343,Operations,IC1,Seattle,2023-04-22,31.8,True,F,31-40
EMP-04344,Sales,IC2,San Francisco,2022-11-09,37.3,True,M,31-40
EMP-04345,Engineering,Senior,Seattle,2021-07-11,53.5,True,F,41-50
EMP-04346,Finance,IC1,New York,2022-10-14,38.1,True,M,22-30
EMP-04347,Customer Success,IC1,Seattle,2024-03-27,20.5,True,M,31-40
EMP-04348,Customer Success,Senior,Austin,2024-05-24,18.5,True,F,41-50
EMP-04349,Product,IC1,New York,2024-04-01,20.3,False,M,51-60
EMP-04350,Engineering,Senior,Austin,2022-06-01,42.6,False,M,31-40
EMP-04351,Sales,IC1,San Francisco,2020-05-26,67.2,True,F,51-60
EMP-04352,Engineering,Senior,San Francisco,2021-10-27,49.9,True,M,22-30
EMP-04353,Customer Success,IC1,Seattle,2023-08-20,27.8,True,M,22-30
EMP-04354,Engineering,IC1,New York,2021-09-11,51.4,False,F,41-50
EMP-04355,Product,Senior,New York,2024-11-06,13.0,True,F,51-60
EMP-04356,Sales,IC2,San Francisco,2022-03-30,44.7,True,M,22-30
EMP-04357,Product,IC2,Austin,2022-05-13,43.3,True,F,22-30
EMP-04358,Finance,IC1,Remote,2021-08-04,52.7,True,F,22-30
EMP-04359,Sales,IC2,Austin,2022-10-19,38.0,True,M,31-40
EMP-04360,Engineering,IC2,Seattle,2021-11-25,48.9,True,M,41-50
EMP-04361,Product,Manager,New York,2024-11-20,12.5,True,M,31-40
EMP-04362,Sales,Manager,Seattle,2023-06-05,30.3,True,F,31-40
EMP-04363,Engineering,IC2,Austin,2023-01-30,34.5,True,M,31-40
EMP-04364,Marketing,IC2,San Francisco,2024-05-29,18.4,True,F,51-60
EMP-04365,Marketing,IC2,Seattle,2023-12-11,24.0,False,F,22-30
EMP-04366,HR,Senior,Remote,2023-05-24,30.7,True,M,41-50
EMP-04367,Customer Success,IC1,New York,2021-02-10,58.5,True,M,51-60
EMP-04368,Operations,IC1,San Francisco,2021-02-02,58.8,True,NB,22-30
EMP-04369,Customer Success,IC1,Seattle,2021-12-15,48.2,True,M,41-50
EMP-04370,Engineering,IC1,New York,2021-12-04,48.6,True,M,41-50
EMP-04371,Engineering,IC1,Remote,2022-01-30,46.7,False,F,22-30
EMP-04372,Product,IC2,New York,2021-05-13,55.4,True,M,22-30
EMP-04373,Operations,Senior,Remote,2024-11-12,12.8,True,M,41-50
EMP-04374,Customer Success,IC2,Seattle,2024-01-28,22.4,True,M,31-40
EMP-04375,Operations,IC1,New York,2024-09-10,14.9,True,M,31-40
EMP-04376,Engineering,IC1,Austin,2022-08-31,39.6,True,M,22-30
EMP-04377,Customer Success,IC2,New York,2024-10-20,13.6,True,F,41-50
EMP-04378,Sales,IC1,Seattle,2020-03-22,69.3,True,NB,31-40
EMP-04379,Engineering,IC2,New York,2021-08-26,51.9,True,M,31-40
EMP-04380,Sales,Manager,New York,2024-09-06,15.0,True,M,31-40
EMP-04381,Engineering,IC1,Austin,2024-11-09,12.9,True,M,41-50
EMP-04382,Sales,IC1,Austin,2022-02-10,46.3,True,M,22-30
EMP-04383,Product,IC2,Austin,2022-06-21,42.0,True,M,22-30
EMP-04384,Sales,Manager,Austin,2020-12-30,59.9,True,M,22-30
EMP-04385,Marketing,Senior,Seattle,2020-06-11,66.6,True,F,22-30
EMP-04386,Operations,Senior,San Francisco,2022-12-07,36.3,True,M,22-30
EMP-04387,HR,IC1,Austin,2021-05-25,55.0,True,M,41-50
EMP-04388,Sales,Manager,Remote,2023-09-14,27.0,True,M,41-50
EMP-04389,Operations,IC1,Seattle,2020-04-25,68.2,True,M,41-50
EMP-04390,Operations,IC1,New York,2022-07-29,40.7,True,F,31-40
EMP-04391,Engineering,Senior,San Francisco,2020-12-02,60.8,True,M,22-30
EMP-04392,Sales,Manager,Seattle,2022-05-30,42.7,True,NB,51-60
EMP-04393,Product,IC1,New York,2022-01-06,47.5,True,M,22-30
EMP-04394,Engineering,IC1,New York,2022-04-19,44.1,False,F,41-50
EMP-04395,HR,IC1,Seattle,2020-05-26,67.2,True,NB,51-60
EMP-04396,Operations,IC1,Austin,2024-05-17,18.8,True,M,41-50
EMP-04397,Engineering,IC1,Remote,2023-09-08,27.2,True,M,22-30
EMP-04398,Operations,Manager,Remote,2021-03-18,57.3,False,F,31-40
EMP-04399,Operations,Senior,Seattle,2022-04-16,44.2,True,M,22-30
EMP-04400,Operations,Senior,New York,2022-11-02,37.5,False,F,41-50
EMP-04401,Product,Senior,San Francisco,2022-07-31,40.6,True,M,41-50
EMP-04402,Operations,IC2,San Francisco,2024-02-26,21.5,True,M,41-50
EMP-04403,Product,Senior,New York,2024-09-20,14.6,False,M,22-30
EMP-04404,Marketing,IC2,Austin,2020-10-13,62.5,False,F,41-50
EMP-04405,Engineering,IC1,Seattle,2021-12-20,48.1,True,M,41-50
EMP-04406,Engineering,IC2,Remote,2023-02-11,34.1,True,M,22-30
EMP-04407,HR,IC2,Remote,2021-04-24,56.1,True,F,31-40
EMP-04408,Sales,Senior,Austin,2020-01-22,71.3,True,M,41-50
EMP-04409,Product,Manager,Austin,2023-10-04,26.3,True,M,31-40
EMP-04410,Engineering,IC2,San Francisco,2024-10-15,13.7,True,M,22-30
EMP-04411,HR,Senior,Austin,2021-11-13,49.3,True,F,22-30
EMP-04412,Engineering,IC1,San Francisco,2024-05-08,19.1,False,F,41-50
