sender_id,receiver_id,sender_dept,receiver_dept,interaction_type,duration_minutes,is_cross_department,week
EMP-01167,EMP-01005,Product,Product,meeting,38.2,False,2025-W28
EMP-01712,EMP-00525,Engineering,Finance,email,6.2,True,2025-W33
EMP-03226,EMP-03809,Sales,Marketing,email,0.2,True,2025-W17
EMP-01890,EMP-04978,Engineering,Engineering,meeting,91.3,False,2025-W26
EMP-03131,EMP-00587,Customer Success,Customer Success,chat,8.5,False,2025-W06
EMP-03623,EMP-01851,HR,HR,email,5.1,False,2025-W10
EMP-02295,EMP-02509,Marketing,Marketing,email,2.8,False,2025-W06
EMP-00699,EMP-02132,Operations,Operations,email,0.5,False,2025-W39
EMP-04823,EMP-02423,Sales,Sales,email,4.9,False,2025-W22
EMP-00799,EMP-02942,Finance,Operations,email,2.1,True,2025-W19
EMP-00939,EMP-02306,Engineering,Finance,meeting,43.5,True,2025-W21
EMP-02534,EMP-03952,Sales,Sales,meeting,0.9,False,2025-W10
EMP-03017,EMP-03989,Operations,Operations,meeting,23.7,False,2025-W02
EMP-02653,EMP-04765,Product,Product,email,25.5,False,2025-W09
EMP-00886,EMP-02666,Finance,Finance,email,9.5,False,2025-W13
EMP-01539,EMP-02573,Engineering,Sales,email,5.1,True,2025-W06
EMP-03469,EMP-01036,Marketing,Marketing,email,6.9,False,2025-W17
EMP-02443,EMP-01227,Finance,Finance,chat,3.1,False,2025-W29
EMP-00118,EMP-00544,Sales,Customer Success,chat,7.3,True,2025-W13
EMP-04834,EMP-02779,Finance,Finance,chat,5.9,False,2025-W06
EMP-01181,EMP-02829,Engineering,Engineering,meeting,87.6,False,2025-W14
EMP-01940,EMP-01989,Customer Success,Customer Success,chat,1.6,False,2025-W27
EMP-04313,EMP-03504,HR,Customer Success,email,12.0,True,2025-W17
EMP-01816,EMP-03974,Operations,Operations,chat,2.7,False,2025-W37
EMP-00216,EMP-04034,Customer Success,Customer Success,meeting,11.8,False,2025-W33
EMP-00323,EMP-03016,Engineering,Engineering,email,7.2,False,2025-W24
EMP-01907,EMP-01042,Sales,Sales,email,7.7,False,2025-W33
EMP-01849,EMP-03073,Engineering,Engineering,meeting,7.3,False,2025-W23
EMP-01408,EMP-01843,Sales,Sales,meeting,9.1,False,2025-W22
EMP-00510,EMP-01934,Product,Product,chat,1.1,False,2025-W31
EMP-02455,EMP-04700,Sales,Sales,email,2.3,False,2025-W28
EMP-02185,EMP-01360,Marketing,Marketing,email,0.6,False,2025-W35
EMP-03279,EMP-04873,Product,Operations,meeting,135.8,True,2025-W05
EMP-04964,EMP-01801,Sales,Sales,email,0.3,False,2025-W16
EMP-03067,EMP-00538,Product,HR,email,10.1,True,2025-W25
EMP-03679,EMP-02648,Marketing,Marketing,meeting,25.3,False,2025-W24
EMP-01677,EMP-03719,Marketing,Marketing,chat,0.5,False,2025-W31
EMP-02342,EMP-03673,Customer Success,Engineering,meeting,29.7,True,2025-W12
EMP-02459,EMP-02373,Product,Product,email,1.3,False,2025-W07
EMP-03251,EMP-00318,Product,Sales,email,2.8,True,2025-W19
EMP-01119,EMP-03420,Customer Success,Customer Success,email,5.7,False,2025-W15
EMP-01838,EMP-01276,Customer Success,Customer Success,meeting,18.9,False,2025-W20
EMP-03143,EMP-01607,Engineering,Sales,meeting,23.4,True,2025-W01
EMP-00996,EMP-00813,Marketing,Marketing,email,4.4,False,2025-W04
EMP-04235,EMP-01016,HR,HR,chat,0.0,False,2025-W29
EMP-01869,EMP-02279,Product,Marketing,meeting,25.3,True,2025-W21
EMP-01630,EMP-01356,Sales,Sales,email,2.6,False,2025-W16
EMP-03090,EMP-01874,Engineering,Engineering,meeting,116.4,False,2025-W31
EMP-00355,EMP-02072,Operations,Operations,email,3.5,False,2025-W05
EMP-01748,EMP-00018,Product,Product,email,4.2,False,2025-W37
EMP-02023,EMP-00565,Product,Product,email,16.3,False,2025-W23
EMP-02625,EMP-02485,Product,Product,meeting,23.6,False,2025-W39
EMP-00230,EMP-03337,Operations,Engineering,email,1.8,True,2025-W05
EMP-04584,EMP-01951,Operations,Operations,email,1.3,False,2025-W13
EMP-03030,EMP-00744,Marketing,Marketing,meeting,4.6,False,2025-W16
EMP-01230,EMP-04370,Engineering,Engineering,email,18.1,False,2025-W15
EMP-03126,EMP-04626,Engineering,Engineering,email,9.9,False,2025-W30
EMP-04470,EMP-01937,Sales,Sales,email,14.5,False,2025-W23
EMP-01034,EMP-03855,Customer Success,Customer Success,chat,1.6,False,2025-W04
EMP-04596,EMP-01058,Product,Product,email,4.7,False,2025-W20
EMP-02684,EMP-04787,Engineering,Engineering,meeting,17.2,False,2025-W07
EMP-01900,EMP-01599,Sales,Sales,email,14.5,False,2025-W16
EMP-04994,EMP-03891,Marketing,Marketing,meeting,53.9,False,2025-W38
EMP-04193,EMP-01594,Customer Success,Customer Success,chat,2.8,False,2025-W38
EMP-02169,EMP-02748,HR,HR,chat,3.5,False,2025-W08
EMP-03178,EMP-04960,Engineering,Engineering,chat,4.3,False,2025-W29
EMP-02317,EMP-04721,Engineering,Engineering,meeting,25.6,False,2025-W05
EMP-04606,EMP-03381,Sales,Marketing,email,6.1,True,2025-W18
EMP-04680,EMP-04329,Engineering,Engineering,email,24.8,False,2025-W32
EMP-02978,EMP-01719,Sales,Sales,email,1.7,False,2025-W05
EMP-04997,EMP-00409,Engineering,Engineering,email,2.3,False,2025-W39
EMP-04900,EMP-00092,HR,HR,chat,0.5,False,2025-W13
EMP-04540,EMP-02611,Engineering,Engineering,meeting,21.7,False,2025-W22
EMP-03712,EMP-02783,Marketing,Engineering,email,2.6,True,2025-W15
EMP-01120,EMP-00712,Sales,Sales,email,5.5,False,2025-W34
EMP-03311,EMP-04441,Engineering,Engineering,meeting,8.4,False,2025-W01
EMP-03138,EMP-01619,Operations,Operations,email,0.3,False,2025-W19
EMP-00846,EMP-00151,HR,Product,email,7.3,True,2025-W10
EMP-01420,EMP-04951,Customer Success,Customer Success,email,2.6,False,2025-W39
EMP-01659,EMP-03980,Engineering,Engineering,email,13.2,False,2025-W26
EMP-04750,EMP-04009,Engineering,Engineering,meeting,15.3,False,2025-W01
EMP-04572,EMP-04362,Sales,Sales,email,2.3,False,2025-W38
EMP-02202,EMP-02753,Engineering,Engineering,email,4.6,False,2025-W21
EMP-00860,EMP-04387,HR,HR,chat,0.5,False,2025-W16
EMP-01592,EMP-03153,Product,Engineering,meeting,42.5,True,2025-W36
EMP-01657,EMP-02838,Marketing,Marketing,meeting,42.3,False,2025-W03
EMP-03472,EMP-04338,Product,Marketing,chat,0.9,True,2025-W34
EMP-04908,EMP-03875,Engineering,Product,email,2.7,True,2025-W27
EMP-03166,EMP-02453,Sales,Sales,meeting,10.3,False,2025-W18
EMP-02150,EMP-00945,Sales,Sales,chat,0.7,False,2025-W31
EMP-02554,EMP-00966,Operations,Operations,meeting,33.1,False,2025-W20
EMP-01927,EMP-02600,Engineering,Engineering,meeting,9.1,False,2025-W25
EMP-04873,EMP-02097,Operations,Operations,meeting,7.0,False,2025-W21
EMP-03616,EMP-04980,Engineering,Sales,email,6.9,True,2025-W24
EMP-01161,EMP-04568,HR,HR,email,2.1,False,2025-W38
EMP-02394,EMP-04691,Marketing,Marketing,meeting,34.6,False,2025-W32
EMP-00651,EMP-04782,Customer Success,Customer Success,meeting,30.0,False,2025-W01
EMP-04734,EMP-04725,HR,Marketing,email,2.6,True,2025-W39
EMP-02118,EMP-03573,Sales,Sales,email,1.8,False,2025-W27
EMP-01765,EMP-01812,Operations,Operations,chat,2.1,False,2025-W02
EMP-02161,EMP-01408,Sales,Sales,chat,0.9,False,2025-W30
EMP-02292,EMP-04787,Finance,Engineering,meeting,17.6,True,2025-W10
EMP-04991,EMP-02872,Engineering,Engineering,chat,1.4,False,2025-W22
EMP-02669,EMP-00916,Operations,Sales,email,1.4,True,2025-W37
EMP-03956,EMP-02122,Sales,HR,email,4.5,True,2025-W34
EMP-01231,EMP-04725,Marketing,Marketing,email,12.9,False,2025-W30
EMP-01021,EMP-03360,Engineering,Engineering,chat,2.9,False,2025-W27
EMP-00689,EMP-02684,Engineering,Engineering,meeting,17.2,False,2025-W10
EMP-03690,EMP-01544,Operations,Operations,email,0.7,False,2025-W19
EMP-01674,EMP-01512,Sales,Sales,meeting,17.2,False,2025-W29
EMP-00478,EMP-02748,HR,HR,meeting,155.5,False,2025-W28
EMP-02689,EMP-02916,Engineering,Engineering,email,3.1,False,2025-W37
EMP-03272,EMP-02483,Customer Success,Customer Success,meeting,16.6,False,2025-W24
EMP-04697,EMP-02085,Operations,Operations,meeting,61.7,False,2025-W23
EMP-01549,EMP-01480,Engineering,Engineering,email,0.2,False,2025-W32
EMP-03484,EMP-02087,Finance,Finance,email,8.7,False,2025-W30
EMP-02151,EMP-04025,Operations,Engineering,meeting,80.2,True,2025-W12
EMP-03660,EMP-03758,Finance,Product,meeting,11.0,True,2025-W13
EMP-04822,EMP-01743,Sales,Sales,meeting,28.5,False,2025-W29
EMP-04030,EMP-01316,Engineering,Engineering,email,1.1,False,2025-W15
EMP-04932,EMP-03344,Engineering,Engineering,chat,3.3,False,2025-W32
EMP-00235,EMP-02985,Sales,Operations,email,8.4,True,2025-W22
EMP-00314,EMP-03835,Sales,Product,chat,1.3,True,2025-W11
EMP-01006,EMP-01828,Marketing,Marketing,email,0.2,False,2025-W25
EMP-03938,EMP-01171,Marketing,HR,meeting,32.9,True,2025-W36
EMP-00764,EMP-03468,Engineering,Engineering,chat,0.9,False,2025-W12
EMP-01674,EMP-04190,Sales,Product,meeting,21.3,True,2025-W14
EMP-01954,EMP-03853,Sales,Sales,email,2.0,False,2025-W15
EMP-00359,EMP-00993,Engineering,Engineering,chat,5.4,False,2025-W16
EMP-02454,EMP-02082,Sales,Sales,chat,1.3,False,2025-W31
EMP-02000,EMP-04631,Product,Sales,chat,2.2,True,2025-W07
EMP-01227,EMP-03194,Finance,Finance,meeting,24.5,False,2025-W33
EMP-00710,EMP-02554,Operations,Operations,meeting,12.3,False,2025-W17
EMP-03733,EMP-00177,HR,HR,meeting,5.2,False,2025-W12
EMP-02740,EMP-02061,Sales,Sales,meeting,92.6,False,2025-W33
EMP-00767,EMP-03392,Finance,Finance,meeting,1.5,False,2025-W35
EMP-02871,EMP-04653,Finance,Marketing,meeting,18.3,True,2025-W16
EMP-03160,EMP-00928,Operations,Operations,email,3.1,False,2025-W18
EMP-04644,EMP-00033,Engineering,Engineering,meeting,3.0,False,2025-W08
EMP-00157,EMP-02940,HR,HR,email,4.5,False,2025-W09
EMP-01617,EMP-03730,Customer Success,Customer Success,email,2.0,False,2025-W29
EMP-04965,EMP-03912,Product,Product,email,0.1,False,2025-W19
EMP-04430,EMP-02191,Engineering,Engineering,meeting,29.5,False,2025-W32
EMP-02471,EMP-03687,Sales,Sales,email,5.3,False,2025-W03
EMP-01378,EMP-03353,Engineering,Engineering,email,2.2,False,2025-W18
EMP-02949,EMP-01092,Product,Product,meeting,42.8,False,2025-W11
EMP-01599,EMP-03259,Sales,Customer Success,email,3.0,True,2025-W05
EMP-00727,EMP-04306,Finance,Sales,meeting,25.2,True,2025-W39
EMP-01791,EMP-00448,Operations,Operations,email,7.0,False,2025-W15
EMP-04042,EMP-04565,Product,Product,email,4.1,False,2025-W13
EMP-02572,EMP-00396,Sales,Sales,chat,4.2,False,2025-W31
EMP-00961,EMP-04793,Engineering,Engineering,chat,3.2,False,2025-W30
EMP-04866,EMP-01048,Customer Success,Operations,email,5.0,True,2025-W11
EMP-03567,EMP-04856,Finance,Finance,email,10.1,False,2025-W12
EMP-03240,EMP-01386,Finance,Finance,email,0.8,False,2025-W03
EMP-00738,EMP-01798,Engineering,Engineering,meeting,37.3,False,2025-W31
EMP-01214,EMP-04128,Engineering,Engineering,email,5.9,False,2025-W13
EMP-00634,EMP-02007,Marketing,Operations,meeting,21.2,True,2025-W03
EMP-02827,EMP-00885,HR,HR,chat,8.1,False,2025-W08
EMP-00022,EMP-00784,Sales,Sales,email,8.1,False,2025-W38
EMP-03509,EMP-03942,Engineering,Product,meeting,3.1,True,2025-W21
EMP-02102,EMP-03733,HR,HR,meeting,30.2,False,2025-W16
EMP-04822,EMP-03513,Sales,Sales,meeting,37.6,False,2025-W02
EMP-00430,EMP-00270,Engineering,Engineering,meeting,45.1,False,2025-W22
EMP-00291,EMP-00025,Marketing,Sales,chat,0.9,True,2025-W04
EMP-04918,EMP-02618,HR,Product,email,6.6,True,2025-W03
EMP-01787,EMP-04793,Finance,Engineering,email,1.4,True,2025-W02
EMP-01638,EMP-01397,Marketing,Marketing,meeting,21.3,False,2025-W01
EMP-01914,EMP-00603,Customer Success,Customer Success,chat,0.9,False,2025-W26
EMP-02249,EMP-03505,Sales,Sales,email,3.6,False,2025-W34
EMP-03506,EMP-04879,Sales,Sales,email,2.3,False,2025-W39
EMP-04226,EMP-02225,Marketing,Marketing,email,7.0,False,2025-W05
EMP-03580,EMP-02372,Customer Success,Product,email,0.9,True,2025-W11
EMP-00960,EMP-02174,Sales,Sales,meeting,38.3,False,2025-W22
EMP-01665,EMP-01321,Sales,Sales,email,3.1,False,2025-W01
EMP-03238,EMP-02346,Engineering,Engineering,email,8.1,False,2025-W04
EMP-04308,EMP-04994,Marketing,Marketing,email,2.2,False,2025-W37
EMP-02599,EMP-03202,Product,Product,email,1.5,False,2025-W06
EMP-00796,EMP-04311,Sales,Marketing,meeting,5.7,True,2025-W23
EMP-01089,EMP-02077,Finance,Finance,email,3.8,False,2025-W05
EMP-02074,EMP-02035,Product,Product,email,2.2,False,2025-W04
EMP-03199,EMP-04101,Sales,Sales,chat,3.1,False,2025-W24
EMP-02362,EMP-02983,Finance,Finance,meeting,8.0,False,2025-W29
EMP-00800,EMP-00342,Product,Product,email,5.3,False,2025-W06
EMP-01495,EMP-04383,Finance,Product,email,6.5,True,2025-W33
EMP-00829,EMP-00484,Finance,Finance,email,5.0,False,2025-W17
EMP-01604,EMP-02600,Engineering,Engineering,meeting,16.9,False,2025-W05
EMP-00343,EMP-02046,Product,Product,meeting,3.5,False,2025-W02
EMP-02494,EMP-01843,Sales,Sales,meeting,28.0,False,2025-W20
EMP-01751,EMP-04476,Operations,Finance,chat,1.6,True,2025-W23
EMP-02509,EMP-01356,Marketing,Sales,meeting,10.1,True,2025-W07
EMP-04346,EMP-02189,Finance,Finance,email,12.4,False,2025-W30
EMP-00247,EMP-03911,Engineering,Engineering,chat,14.8,False,2025-W21
EMP-03121,EMP-02007,Operations,Operations,email,4.4,False,2025-W39
EMP-00491,EMP-03538,Marketing,Marketing,meeting,23.1,False,2025-W20
EMP-02772,EMP-00297,Finance,Finance,email,7.7,False,2025-W10
EMP-02749,EMP-00562,Product,Product,email,3.0,False,2025-W10
EMP-02101,EMP-04388,Sales,Sales,email,4.1,False,2025-W23
EMP-03764,EMP-02756,HR,Operations,email,0.6,True,2025-W09
EMP-04567,EMP-00116,Engineering,Marketing,meeting,4.1,True,2025-W12
EMP-00412,EMP-00329,Engineering,Engineering,email,0.3,False,2025-W37
EMP-04490,EMP-04656,Product,Product,email,2.9,False,2025-W28
EMP-01754,EMP-00838,Operations,Engineering,meeting,27.7,True,2025-W20
EMP-02523,EMP-01863,Sales,Sales,email,2.4,False,2025-W38
EMP-01208,EMP-03875,Customer Success,Product,email,1.7,True,2025-W23
EMP-04424,EMP-01473,Operations,Operations,meeting,5.8,False,2025-W02
EMP-01989,EMP-01185,Customer Success,Customer Success,email,6.5,False,2025-W10
EMP-04851,EMP-01231,Marketing,Marketing,email,0.7,False,2025-W31
EMP-03629,EMP-01889,Marketing,HR,meeting,125.8,True,2025-W20
EMP-04168,EMP-02499,Finance,Finance,email,0.1,False,2025-W28
EMP-02556,EMP-00004,Sales,Sales,chat,1.4,False,2025-W36
EMP-03143,EMP-04266,Engineering,Engineering,chat,6.6,False,2025-W05
EMP-04429,EMP-01083,Marketing,Product,meeting,7.0,True,2025-W27
EMP-04087,EMP-03315,Sales,Sales,email,5.4,False,2025-W15
EMP-03479,EMP-04771,Engineering,Engineering,chat,4.9,False,2025-W35
EMP-01303,EMP-03080,Product,Product,chat,1.5,False,2025-W11
EMP-00397,EMP-04208,Operations,Operations,chat,3.6,False,2025-W39
EMP-02675,EMP-02598,Marketing,Engineering,email,1.9,True,2025-W38
EMP-03043,EMP-03564,Sales,Sales,email,0.9,False,2025-W30
EMP-02154,EMP-00081,Engineering,Engineering,meeting,36.6,False,2025-W26
EMP-03380,EMP-04089,Operations,Operations,email,0.0,False,2025-W36
EMP-01024,EMP-04631,Sales,Sales,email,2.1,False,2025-W27
EMP-01979,EMP-00181,Finance,Finance,chat,1.7,False,2025-W20
EMP-01818,EMP-04281,HR,HR,meeting,5.5,False,2025-W15
EMP-01364,EMP-02918,Operations,Operations,email,2.0,False,2025-W39
EMP-02262,EMP-01737,HR,HR,email,2.9,False,2025-W37
EMP-00384,EMP-02635,Engineering,Engineering,email,3.7,False,2025-W09
EMP-03165,EMP-00651,Engineering,Customer Success,chat,5.8,True,2025-W07
EMP-03047,EMP-04826,Customer Success,Customer Success,email,14.2,False,2025-W31
EMP-00793,EMP-03567,Finance,Finance,chat,5.7,False,2025-W04
EMP-01388,EMP-02479,Product,Product,email,2.4,False,2025-W31
EMP-02941,EMP-04855,Customer Success,Marketing,email,6.4,True,2025-W09
EMP-00493,EMP-00996,Sales,Marketing,email,3.2,True,2025-W16
EMP-02209,EMP-00186,Customer Success,Customer Success,chat,0.9,False,2025-W13
EMP-03602,EMP-04818,Product,Product,email,7.0,False,2025-W30
EMP-04922,EMP-02889,Product,Operations,chat,3.8,True,2025-W15
EMP-00950,EMP-00386,Customer Success,Customer Success,email,0.1,False,2025-W27
EMP-03843,EMP-00740,Marketing,Engineering,email,2.0,True,2025-W25
EMP-00900,EMP-00981,Operations,Operations,email,6.7,False,2025-W38
EMP-03692,EMP-00029,Product,Product,email,5.3,False,2025-W35
EMP-00388,EMP-03786,Marketing,Marketing,email,5.2,False,2025-W23
EMP-02138,EMP-02618,Finance,Product,email,0.8,True,2025-W20
EMP-00545,EMP-00037,Operations,Operations,chat,0.7,False,2025-W34
EMP-00277,EMP-03667,Customer Success,Customer Success,chat,9.1,False,2025-W15
EMP-04654,EMP-03219,Customer Success,Customer Success,email,4.6,False,2025-W31
EMP-00369,EMP-00433,Sales,Sales,meeting,87.0,False,2025-W36
EMP-04772,EMP-04774,HR,HR,email,5.5,False,2025-W33
EMP-01888,EMP-01962,Marketing,Sales,meeting,33.9,True,2025-W29
EMP-04929,EMP-04761,Sales,Operations,meeting,27.3,True,2025-W21
EMP-01451,EMP-00612,Finance,Marketing,chat,6.1,True,2025-W35
EMP-02295,EMP-00576,Marketing,Marketing,meeting,5.2,False,2025-W06
EMP-04286,EMP-03104,Marketing,Marketing,email,0.6,False,2025-W20
EMP-03903,EMP-04544,Engineering,Engineering,chat,3.9,False,2025-W03
EMP-00318,EMP-04598,Sales,Engineering,meeting,8.2,True,2025-W17
EMP-04640,EMP-04116,Product,Product,email,8.0,False,2025-W39
EMP-03607,EMP-03257,Engineering,Engineering,email,4.3,False,2025-W22
EMP-00112,EMP-00169,Customer Success,Product,email,9.7,True,2025-W05
EMP-00765,EMP-02675,Marketing,Marketing,email,1.6,False,2025-W32
EMP-03196,EMP-04124,Sales,Sales,meeting,50.4,False,2025-W16
EMP-00145,EMP-02544,Engineering,Product,meeting,2.6,True,2025-W24
EMP-04584,EMP-01765,Operations,Operations,email,0.7,False,2025-W03
EMP-02175,EMP-00552,Product,Product,meeting,28.0,False,2025-W38
EMP-02144,EMP-02568,Operations,Product,email,0.4,True,2025-W27
EMP-03651,EMP-01018,Sales,Engineering,meeting,44.5,True,2025-W22
EMP-03801,EMP-03939,Product,Operations,meeting,34.9,True,2025-W06
EMP-03834,EMP-03906,Engineering,Marketing,chat,1.8,True,2025-W15
EMP-03882,EMP-03372,Product,Product,email,14.3,False,2025-W10
EMP-04308,EMP-04338,Marketing,Marketing,meeting,30.1,False,2025-W27
EMP-04602,EMP-03418,Marketing,Marketing,chat,1.9,False,2025-W28
EMP-02301,EMP-01555,Operations,Customer Success,chat,1.3,True,2025-W20
EMP-01454,EMP-02191,Engineering,Engineering,meeting,6.0,False,2025-W26
EMP-03130,EMP-01822,Engineering,Engineering,email,2.1,False,2025-W32
EMP-01408,EMP-04495,Sales,Sales,email,5.2,False,2025-W38
EMP-04310,EMP-02655,Sales,Sales,email,4.0,False,2025-W39
EMP-00835,EMP-02823,Customer Success,Customer Success,email,13.1,False,2025-W06
EMP-02490,EMP-02483,Customer Success,Customer Success,meeting,55.5,False,2025-W02
EMP-04216,EMP-01439,Sales,Sales,email,0.5,False,2025-W25
EMP-03537,EMP-03279,Product,Product,chat,2.2,False,2025-W26
EMP-00254,EMP-04331,Sales,Finance,meeting,21.1,True,2025-W29
EMP-01010,EMP-04120,Marketing,Marketing,meeting,13.0,False,2025-W13
EMP-00284,EMP-03295,Marketing,Sales,chat,2.3,True,2025-W29
EMP-04102,EMP-02407,Engineering,Sales,email,1.4,True,2025-W11
EMP-03550,EMP-04822,Operations,Sales,email,12.4,True,2025-W37
EMP-04914,EMP-04120,Marketing,Marketing,meeting,24.7,False,2025-W07
EMP-03249,EMP-00497,Product,Product,meeting,6.3,False,2025-W05
EMP-04621,EMP-00642,Operations,Operations,email,3.8,False,2025-W35
EMP-02387,EMP-01680,Engineering,Engineering,meeting,4.0,False,2025-W14
EMP-02034,EMP-03017,Operations,Operations,meeting,42.5,False,2025-W09
EMP-00576,EMP-00578,Marketing,Marketing,email,7.6,False,2025-W37
EMP-01186,EMP-02447,Finance,Sales,chat,1.5,True,2025-W09
EMP-02591,EMP-01746,Engineering,Engineering,chat,0.4,False,2025-W22
EMP-00215,EMP-02532,Engineering,Engineering,email,2.1,False,2025-W13
EMP-00600,EMP-03185,HR,HR,chat,2.4,False,2025-W04
EMP-04568,EMP-00114,HR,HR,email,1.4,False,2025-W34
EMP-02769,EMP-00958,Engineering,Engineering,meeting,4.6,False,2025-W31
EMP-02767,EMP-03299,Marketing,Marketing,chat,0.1,False,2025-W25
EMP-00721,EMP-04258,Operations,Sales,email,0.4,True,2025-W27
EMP-03617,EMP-04536,Customer Success,Customer Success,chat,4.4,False,2025-W17
EMP-01851,EMP-00607,HR,HR,meeting,27.1,False,2025-W01
EMP-02239,EMP-01093,Engineering,Engineering,email,3.1,False,2025-W06
EMP-02667,EMP-01113,Engineering,Engineering,meeting,1.6,False,2025-W12
EMP-01459,EMP-01970,Product,Product,chat,4.2,False,2025-W20
EMP-04368,EMP-01694,Operations,Operations,chat,5.3,False,2025-W32
EMP-03073,EMP-00547,Engineering,Engineering,email,1.5,False,2025-W05
EMP-02715,EMP-02968,HR,Sales,meeting,0.4,True,2025-W36
EMP-00730,EMP-00967,Operations,Operations,meeting,27.1,False,2025-W25
EMP-02803,EMP-03307,Engineering,Engineering,email,9.6,False,2025-W32
EMP-01842,EMP-02268,Sales,Product,email,1.6,True,2025-W11
EMP-02717,EMP-03041,Operations,Sales,chat,3.5,True,2025-W26
EMP-04697,EMP-04584,Operations,Operations,email,4.4,False,2025-W35
EMP-02629,EMP-01719,Operations,Sales,email,4.1,True,2025-W20
EMP-02010,EMP-04637,Operations,Marketing,email,1.4,True,2025-W12
EMP-04273,EMP-02222,Sales,Engineering,chat,1.6,True,2025-W19
EMP-00642,EMP-01922,Operations,Operations,meeting,26.9,False,2025-W07
EMP-04172,EMP-01089,Finance,Finance,chat,6.6,False,2025-W01
EMP-02666,EMP-04027,Finance,Finance,email,4.9,False,2025-W37
EMP-02168,EMP-01965,Operations,Operations,email,11.1,False,2025-W11
EMP-02493,EMP-00950,Customer Success,Customer Success,meeting,4.6,False,2025-W06
EMP-00588,EMP-02551,Customer Success,Customer Success,meeting,0.8,False,2025-W10
EMP-02759,EMP-00059,Engineering,Engineering,email,1.3,False,2025-W28
EMP-02953,EMP-02465,Product,Product,email,5.1,False,2025-W15
EMP-03504,EMP-01216,Customer Success,Customer Success,email,0.3,False,2025-W37
